CustomerId,Date,Transaction Details,Type,Amount,Balance,Category
C8,11-10-2024,UPI/General Txn,DEBIT,4995.41,23851.29,General
C8,11-10-2024,UPI/General Txn,CREDIT,288.36,80872.92,General
C8,11-10-2024,UPI/General Txn,CREDIT,3061.16,29086.68,General
C8,11-10-2024,UPI/General Txn,CREDIT,461.08,58566.21,General
C8,11-10-2024,UPI/General Txn,CREDIT,2878.04,96811.27,General
C8,11-10-2024,UPI/General Txn,DEBIT,4291.07,14353.96,General
C8,11-10-2024,UPI/General Txn,CREDIT,347.44,19413.53,General
C8,11-10-2024,UPI/General Txn,DEBIT,2669.73,17412.77,General
C8,11-10-2024,UPI/General Txn,DEBIT,2112.57,2096.88,General
C8,11-10-2024,UPI/General Txn,DEBIT,2143.07,96683.34,General
C8,12-10-2024,UPI/General Txn,DEBIT,2958.69,19725.24,General
C8,12-10-2024,UPI/General Txn,DEBIT,1789.29,59210.78,General
C8,12-10-2024,UPI/General Txn,DEBIT,3712.46,22318.29,General
C8,12-10-2024,UPI/General Txn,CREDIT,3782.33,86650.97,General
C8,12-10-2024,UPI/General Txn,CREDIT,2059.1,71301.44,General
C8,12-10-2024,UPI/General Txn,DEBIT,2309.61,37844.73,General
C8,12-10-2024,UPI/General Txn,DEBIT,3926.85,30809.68,General
C8,12-10-2024,UPI/General Txn,DEBIT,1310.59,5836.72,General
C8,12-10-2024,UPI/General Txn,CREDIT,4742.88,89626.07,General
C8,12-10-2024,UPI/General Txn,DEBIT,4084.18,33409.69,General
C8,12-10-2024,UPI/General Txn,DEBIT,3055.3,97628.78,General
C8,12-10-2024,UPI/General Txn,DEBIT,3037.5,99113.17,General
C8,13-10-2024,UPI/General Txn,DEBIT,148.23,89783.68,General
C8,13-10-2024,UPI/General Txn,DEBIT,1519.01,65584.77,General
C8,13-10-2024,UPI/General Txn,CREDIT,3325.3,93064.68,General
C8,13-10-2024,UPI/General Txn,DEBIT,819.29,95701.82,General
C8,13-10-2024,UPI/General Txn,DEBIT,1594.3,85437.8,General
C8,13-10-2024,UPI/General Txn,DEBIT,4366.5,22554.99,General
C8,13-10-2024,UPI/General Txn,DEBIT,679.22,52142.03,General
C8,13-10-2024,UPI/General Txn,CREDIT,2917.07,16078.27,General
C8,13-10-2024,UPI/General Txn,CREDIT,3214.28,14107.13,General
C8,13-10-2024,UPI/General Txn,CREDIT,2998.04,64798.31,General
C8,13-10-2024,UPI/General Txn,CREDIT,4180.83,30415.15,General
C8,14-10-2024,UPI/General Txn,DEBIT,1554.57,33621.15,General
C8,14-10-2024,UPI/General Txn,DEBIT,4851.14,6505.51,General
C8,14-10-2024,UPI/General Txn,CREDIT,994.99,83333.43,General
C8,14-10-2024,UPI/General Txn,CREDIT,251.8,99339.29,General
C8,14-10-2024,UPI/General Txn,DEBIT,2197.73,62616.14,General
C8,14-10-2024,UPI/General Txn,CREDIT,1378.99,13385.13,General
C8,14-10-2024,UPI/General Txn,DEBIT,4694.69,65254.46,General
C8,14-10-2024,UPI/General Txn,CREDIT,4300.8,53860.86,General
C8,14-10-2024,UPI/General Txn,DEBIT,4408.8,47911.95,General
C8,15-10-2024,UPI/General Txn,DEBIT,1305.42,45408.42,General
C8,15-10-2024,UPI/General Txn,DEBIT,2101.61,93708.28,General
C8,15-10-2024,UPI/General Txn,CREDIT,2210.01,97838.9,General
C8,15-10-2024,UPI/General Txn,CREDIT,849.38,85107.84,General
C8,15-10-2024,UPI/General Txn,DEBIT,132.97,79744.87,General
C8,15-10-2024,UPI/General Txn,CREDIT,1606.03,12931.08,General
C8,15-10-2024,UPI/General Txn,DEBIT,900.5,96472.15,General
C8,15-10-2024,UPI/General Txn,CREDIT,3317.58,66387.14,General
C8,15-10-2024,UPI/General Txn,CREDIT,1647.17,10596.38,General
C8,15-10-2024,UPI/General Txn,CREDIT,353.97,50090.94,General
C8,16-10-2024,UPI/General Txn,CREDIT,459.05,7148.88,General
C8,16-10-2024,UPI/General Txn,DEBIT,2153.31,96633.82,General
C8,16-10-2024,UPI/General Txn,CREDIT,818.4,83499.27,General
C8,16-10-2024,UPI/General Txn,DEBIT,3746.63,59487.84,General
C8,16-10-2024,UPI/General Txn,DEBIT,2626.62,21786.75,General
C8,16-10-2024,UPI/General Txn,CREDIT,297.54,73444.48,General
C8,16-10-2024,UPI/General Txn,CREDIT,4070.79,28231.11,General
C8,16-10-2024,UPI/General Txn,DEBIT,2297.91,78193.34,General
C8,16-10-2024,UPI/General Txn,DEBIT,2517.57,44949.21,General
C8,17-10-2024,UPI/General Txn,DEBIT,2138.32,77672.22,General
C8,17-10-2024,UPI/General Txn,DEBIT,1644.54,92377.49,General
C8,17-10-2024,UPI/General Txn,CREDIT,4435.79,41940.35,General
C8,17-10-2024,UPI/General Txn,DEBIT,473.46,78856.33,General
C8,17-10-2024,UPI/General Txn,CREDIT,3186.39,9893.01,General
C8,17-10-2024,UPI/General Txn,DEBIT,3505.87,86523.92,General
C8,17-10-2024,UPI/General Txn,DEBIT,3006.14,27530.47,General
C8,17-10-2024,UPI/General Txn,CREDIT,1979.28,4666.9,General
C8,17-10-2024,UPI/General Txn,CREDIT,4088.32,51379.46,General
C8,17-10-2024,UPI/General Txn,DEBIT,1787.13,73163.06,General
C8,17-10-2024,UPI/General Txn,CREDIT,4058.03,89624.56,General
C8,17-10-2024,UPI/General Txn,CREDIT,2314.27,72113.01,General
C8,18-10-2024,UPI/General Txn,CREDIT,2022.76,25638.76,General
C8,18-10-2024,UPI/General Txn,CREDIT,3365.39,5642.21,General
C8,18-10-2024,UPI/General Txn,CREDIT,2510.29,1266.59,General
C8,18-10-2024,UPI/General Txn,DEBIT,1496.78,89333.81,General
C8,18-10-2024,UPI/General Txn,CREDIT,4025.68,32574.39,General
C8,18-10-2024,UPI/General Txn,CREDIT,1627.62,98486.49,General
C8,18-10-2024,UPI/General Txn,DEBIT,4972.86,60816.49,General
C8,18-10-2024,UPI/General Txn,DEBIT,3963.46,18642.9,General
C8,18-10-2024,UPI/General Txn,DEBIT,4040.93,68416.29,General
C8,18-10-2024,UPI/General Txn,CREDIT,2983.98,77125.6,General
C8,18-10-2024,UPI/General Txn,DEBIT,3859.18,24616.19,General
C8,18-10-2024,UPI/General Txn,CREDIT,1921.56,68764.78,General
C8,19-10-2024,UPI/General Txn,DEBIT,3178.88,66347.08,General
C8,19-10-2024,UPI/General Txn,DEBIT,2717.47,16003.62,General
C8,19-10-2024,UPI/General Txn,CREDIT,1676.31,9963.76,General
C8,19-10-2024,UPI/General Txn,CREDIT,4516.35,69512.87,General
C8,19-10-2024,UPI/General Txn,DEBIT,3575.54,86828.21,General
C8,19-10-2024,UPI/General Txn,CREDIT,3639.64,72362.46,General
C8,19-10-2024,UPI/General Txn,DEBIT,747.54,93321.52,General
C8,19-10-2024,UPI/General Txn,CREDIT,3064.02,30698.12,General
C8,19-10-2024,UPI/General Txn,DEBIT,4265.02,76446.62,General
C8,19-10-2024,UPI/General Txn,CREDIT,4218.11,5214.58,General
C8,20-10-2024,UPI/General Txn,DEBIT,2836.11,60061.51,General
C8,20-10-2024,UPI/General Txn,DEBIT,301.03,60349.03,General
C8,20-10-2024,UPI/General Txn,CREDIT,3114.15,86699.62,General
C8,20-10-2024,UPI/General Txn,DEBIT,486.42,68394.2,General
C8,20-10-2024,UPI/General Txn,CREDIT,4561.3,38478.66,General
C8,20-10-2024,UPI/General Txn,CREDIT,571.62,55800.94,General
C8,20-10-2024,UPI/General Txn,CREDIT,2848.3,17137.93,General
C8,20-10-2024,UPI/General Txn,DEBIT,2056.77,66155.82,General
C8,20-10-2024,UPI/General Txn,CREDIT,646.05,4202.51,General
C8,20-10-2024,UPI/General Txn,DEBIT,4971.56,15527.27,General
C8,20-10-2024,UPI/General Txn,CREDIT,1636.34,68133.93,General
C8,20-10-2024,UPI/General Txn,CREDIT,2432.64,36972.49,General
C8,21-10-2024,UPI/General Txn,DEBIT,1551.7,86490.78,General
C8,21-10-2024,UPI/General Txn,DEBIT,3426.59,91934.85,General
C8,21-10-2024,UPI/General Txn,DEBIT,4487.46,44935.51,General
C8,21-10-2024,UPI/General Txn,CREDIT,411.26,74843.89,General
C8,21-10-2024,UPI/General Txn,CREDIT,4132.08,73190.27,General
C8,21-10-2024,UPI/General Txn,CREDIT,2925.24,87763.52,General
C8,21-10-2024,UPI/General Txn,CREDIT,2481,99782.41,General
C8,21-10-2024,UPI/General Txn,CREDIT,748.13,18800.4,General
C8,21-10-2024,UPI/General Txn,CREDIT,1700.91,92362.06,General
C8,21-10-2024,UPI/General Txn,DEBIT,1880.18,14648.92,General
C8,22-10-2024,UPI/General Txn,CREDIT,460.99,2627.94,General
C8,22-10-2024,UPI/General Txn,CREDIT,1932.45,1587.83,General
C8,22-10-2024,UPI/General Txn,CREDIT,4543.56,5793.45,General
C8,22-10-2024,UPI/General Txn,DEBIT,4647.82,39943.7,General
C8,22-10-2024,UPI/General Txn,CREDIT,303.5,24631.89,General
C8,22-10-2024,UPI/General Txn,CREDIT,4163.25,5357.66,General
C8,22-10-2024,UPI/General Txn,DEBIT,3681.58,65050.96,General
C8,22-10-2024,UPI/General Txn,DEBIT,2201.78,62760.59,General
C8,22-10-2024,UPI/General Txn,DEBIT,2980.06,86098.53,General
C8,22-10-2024,UPI/General Txn,DEBIT,2974.54,98855.23,General
C8,22-10-2024,UPI/General Txn,DEBIT,387.64,64270.36,General
C8,23-10-2024,UPI/General Txn,DEBIT,1887.7,61222.69,General
C8,23-10-2024,UPI/General Txn,DEBIT,1760.94,76971.87,General
C8,23-10-2024,UPI/General Txn,CREDIT,2354.33,57273.95,General
C8,23-10-2024,UPI/General Txn,CREDIT,3510.96,23895.26,General
C8,23-10-2024,UPI/General Txn,DEBIT,649.36,96948.41,General
C8,23-10-2024,UPI/General Txn,CREDIT,304.13,5256.79,General
C8,23-10-2024,UPI/General Txn,CREDIT,4328.9,35532.87,General
C8,23-10-2024,UPI/General Txn,CREDIT,4092.17,93510.03,General
C8,23-10-2024,UPI/General Txn,CREDIT,3341.77,81320.71,General
C8,24-10-2024,UPI/General Txn,DEBIT,4763.91,32583.25,General
C8,24-10-2024,UPI/General Txn,CREDIT,3761.12,69655.09,General
C8,24-10-2024,UPI/General Txn,DEBIT,4636.07,51865.68,General
C8,24-10-2024,UPI/General Txn,DEBIT,709.34,63431.55,General
C8,24-10-2024,UPI/General Txn,CREDIT,691.8,35438.22,General
C8,24-10-2024,UPI/General Txn,DEBIT,1816.92,29055.96,General
C8,24-10-2024,UPI/General Txn,CREDIT,4210.94,76446.82,General
C8,24-10-2024,UPI/General Txn,CREDIT,2050.87,16533.13,General
C8,24-10-2024,UPI/General Txn,CREDIT,922.58,15791.4,General
C8,24-10-2024,UPI/General Txn,CREDIT,2517.28,6180.96,General
C8,24-10-2024,UPI/General Txn,CREDIT,3527.12,2195.09,General
C8,24-10-2024,UPI/General Txn,CREDIT,4850.59,11152.34,General
C8,25-10-2024,NEFT/INFOSYS SALARY,CREDIT,80000,4017.85,Salary
C8,25-10-2024,NEFT/TCS SALARY,CREDIT,80000,76019.17,Salary
C8,25-10-2024,NEFT/TCS SALARY,CREDIT,50000,20477.29,Salary
C8,25-10-2024,UPI/General Txn,DEBIT,4018.91,37231.28,General
C8,25-10-2024,UPI/General Txn,DEBIT,1889.31,38071.42,General
C8,25-10-2024,UPI/General Txn,DEBIT,1075.33,7717.3,General
C8,25-10-2024,UPI/General Txn,DEBIT,1228.96,42892.88,General
C8,25-10-2024,NEFT/TCS SALARY,CREDIT,60000,35339.24,Salary
C8,25-10-2024,UPI/General Txn,DEBIT,2256.18,37968.55,General
C8,25-10-2024,NEFT/TCS SALARY,CREDIT,50000,25284.2,Salary
C8,25-10-2024,NEFT/INFOSYS SALARY,CREDIT,80000,6604.83,Salary
C8,26-10-2024,UPI/General Txn,CREDIT,4846.28,22165.62,General
C8,26-10-2024,UPI/General Txn,CREDIT,3432.05,69745.26,General
C8,26-10-2024,UPI/General Txn,CREDIT,4938.82,58768.94,General
C8,26-10-2024,UPI/General Txn,CREDIT,1664.66,13187.72,General
C8,26-10-2024,UPI/General Txn,DEBIT,4674.52,76088.66,General
C8,26-10-2024,UPI/General Txn,CREDIT,4668.79,44038,General
C8,26-10-2024,UPI/General Txn,CREDIT,3743.61,84913.63,General
C8,26-10-2024,UPI/General Txn,DEBIT,2082.62,43538.83,General
C8,26-10-2024,UPI/General Txn,DEBIT,2002.88,55819.17,General
C8,26-10-2024,UPI/General Txn,CREDIT,1054.56,71634.82,General
C8,26-10-2024,UPI/General Txn,CREDIT,2524.99,40202.82,General
C8,27-10-2024,UPI/General Txn,CREDIT,1933.85,5868.43,General
C8,27-10-2024,UPI/General Txn,DEBIT,1010.1,99388.21,General
C8,27-10-2024,UPI/General Txn,CREDIT,3500.92,80327.6,General
C8,27-10-2024,UPI/General Txn,CREDIT,534.64,25191.7,General
C8,27-10-2024,UPI/General Txn,DEBIT,129.3,56802.53,General
C8,27-10-2024,UPI/General Txn,CREDIT,903.32,43816.18,General
C8,27-10-2024,UPI/General Txn,DEBIT,1285.29,85180.58,General
C8,27-10-2024,UPI/General Txn,CREDIT,803.92,22057.44,General
C8,28-10-2024,UPI/General Txn,CREDIT,1130.63,29620.49,General
C8,28-10-2024,UPI/General Txn,DEBIT,295.6,32893.84,General
C8,28-10-2024,UPI/General Txn,CREDIT,3839.12,93542.36,General
C8,28-10-2024,UPI/General Txn,CREDIT,4489.27,38230.14,General
C8,28-10-2024,UPI/General Txn,DEBIT,4311.38,26570.44,General
C8,28-10-2024,UPI/General Txn,DEBIT,2252.55,62573,General
C8,28-10-2024,UPI/General Txn,DEBIT,3574.63,72372.08,General
C8,28-10-2024,UPI/General Txn,DEBIT,4350.58,5626.68,General
C8,28-10-2024,UPI/General Txn,DEBIT,1267.66,3147.42,General
C8,29-10-2024,UPI/General Txn,DEBIT,1331.67,7460.61,General
C8,29-10-2024,UPI/General Txn,DEBIT,3122.55,76353.39,General
C8,29-10-2024,UPI/General Txn,CREDIT,958.42,30040.17,General
C8,29-10-2024,UPI/General Txn,CREDIT,1140.85,49969.76,General
C8,29-10-2024,UPI/General Txn,DEBIT,445.95,89056.34,General
C8,29-10-2024,UPI/General Txn,CREDIT,144.55,33808.54,General
C8,29-10-2024,UPI/General Txn,DEBIT,1673.3,33497.31,General
C8,29-10-2024,UPI/General Txn,CREDIT,1416.77,13556.94,General
C8,30-10-2024,UPI/General Txn,CREDIT,382.14,33037.14,General
C8,30-10-2024,UPI/General Txn,DEBIT,2885.13,20972.21,General
C8,30-10-2024,UPI/General Txn,DEBIT,4801.05,3915.99,General
C8,30-10-2024,UPI/General Txn,CREDIT,3611.44,79071.64,General
C8,30-10-2024,UPI/General Txn,DEBIT,4924.94,67670.03,General
C8,30-10-2024,UPI/General Txn,CREDIT,1003.09,99296.63,General
C8,30-10-2024,UPI/General Txn,DEBIT,3651.06,91447.48,General
C8,30-10-2024,UPI/General Txn,CREDIT,2514.54,47219.35,General
C8,30-10-2024,UPI/General Txn,DEBIT,1098.38,42002.58,General
C8,30-10-2024,UPI/General Txn,DEBIT,3657.29,95539.22,General
C8,30-10-2024,UPI/General Txn,CREDIT,2068.86,73281.21,General
C8,31-10-2024,UPI/General Txn,CREDIT,4635.01,1341.45,General
C8,31-10-2024,UPI/General Txn,DEBIT,2836.71,24565.98,General
C8,31-10-2024,UPI/General Txn,CREDIT,4008.1,61821.9,General
C8,31-10-2024,UPI/General Txn,CREDIT,930.38,14391.93,General
C8,31-10-2024,UPI/General Txn,DEBIT,1509.55,64391.01,General
C8,31-10-2024,UPI/General Txn,CREDIT,3976.32,73064.53,General
C8,31-10-2024,UPI/General Txn,CREDIT,748.15,27754.62,General
C8,31-10-2024,UPI/General Txn,CREDIT,3409.45,47851.04,General
C8,01-11-2024,UPI/General Txn,CREDIT,2581.06,45890.87,General
C8,01-11-2024,UPI/General Txn,DEBIT,774.83,84343.88,General
C8,01-11-2024,UPI/General Txn,DEBIT,2205.53,2365.55,General
C8,01-11-2024,UPI/General Txn,CREDIT,296.05,19900.12,General
C8,01-11-2024,UPI/General Txn,CREDIT,2590.95,63794.98,General
C8,01-11-2024,UPI/General Txn,CREDIT,3989.92,88420.78,General
C8,01-11-2024,UPI/General Txn,CREDIT,3997.77,73163.92,General
C8,01-11-2024,UPI/General Txn,CREDIT,1485.35,27459.31,General
C8,01-11-2024,UPI/General Txn,DEBIT,3015.56,11344.23,General
C8,01-11-2024,UPI/General Txn,CREDIT,4634.03,75107.6,General
C8,02-11-2024,UPI/General Txn,DEBIT,3569.53,26511.06,General
C8,02-11-2024,UPI/General Txn,CREDIT,4578.08,4403.79,General
C8,02-11-2024,UPI/General Txn,CREDIT,3726.45,81572.89,General
C8,02-11-2024,UPI/General Txn,CREDIT,169.61,60124.32,General
C8,02-11-2024,UPI/General Txn,DEBIT,4022.13,15149.32,General
C8,02-11-2024,UPI/General Txn,CREDIT,2143.04,30363.29,General
C8,02-11-2024,UPI/General Txn,DEBIT,725.04,97560.61,General
C8,02-11-2024,UPI/General Txn,CREDIT,1360.57,11041.5,General
C8,02-11-2024,UPI/General Txn,DEBIT,594.14,66392.76,General
C8,02-11-2024,UPI/General Txn,CREDIT,4560.12,61975.87,General
C8,02-11-2024,UPI/General Txn,CREDIT,2855.69,23569.86,General
C8,02-11-2024,UPI/General Txn,DEBIT,179.79,19062.8,General
C8,03-11-2024,UPI/General Txn,DEBIT,2240.99,14609.6,General
C8,03-11-2024,UPI/General Txn,CREDIT,1046.23,93965.64,General
C8,03-11-2024,UPI/General Txn,DEBIT,1570.84,34759.79,General
C8,03-11-2024,UPI/General Txn,CREDIT,3604.15,7357.18,General
C8,03-11-2024,UPI/General Txn,DEBIT,2615.62,90990.35,General
C8,03-11-2024,UPI/General Txn,CREDIT,730.96,53060.1,General
C8,03-11-2024,UPI/General Txn,CREDIT,2775.58,6723.05,General
C8,03-11-2024,UPI/General Txn,CREDIT,3320.6,7671.86,General
C8,03-11-2024,UPI/General Txn,CREDIT,2658.57,70055.32,General
C8,03-11-2024,UPI/General Txn,DEBIT,4938.5,70092.88,General
C8,03-11-2024,UPI/General Txn,CREDIT,1351.55,40680.59,General
C8,04-11-2024,UPI/General Txn,CREDIT,3763.21,39750.09,General
C8,04-11-2024,UPI/General Txn,CREDIT,3789.89,52016.08,General
C8,04-11-2024,UPI/General Txn,CREDIT,3464.82,57169.53,General
C8,04-11-2024,UPI/General Txn,DEBIT,4004.22,88475.81,General
C8,04-11-2024,UPI/General Txn,DEBIT,2753.73,85775.29,General
C8,04-11-2024,UPI/General Txn,CREDIT,4304.59,16262.36,General
C8,04-11-2024,UPI/General Txn,DEBIT,2035.36,6018.83,General
C8,04-11-2024,UPI/General Txn,DEBIT,2760.72,42300.9,General
C8,04-11-2024,UPI/General Txn,DEBIT,1982.54,1733.49,General
C8,04-11-2024,UPI/General Txn,CREDIT,2151.6,90185.97,General
C8,04-11-2024,UPI/General Txn,CREDIT,3689.03,95157.24,General
C8,05-11-2024,UPI/General Txn,CREDIT,2546.38,32924.9,General
C8,05-11-2024,UPI/General Txn,CREDIT,3782.88,88958.28,General
C8,05-11-2024,UPI/General Txn,DEBIT,1825.12,26221.8,General
C8,05-11-2024,UPI/General Txn,DEBIT,2211.67,1678.01,General
C8,05-11-2024,UPI/General Txn,CREDIT,1993.43,34420.27,General
C8,05-11-2024,UPI/General Txn,CREDIT,3955.79,81027.31,General
C8,05-11-2024,UPI/General Txn,CREDIT,4293.6,68646.04,General
C8,05-11-2024,UPI/General Txn,CREDIT,1851.33,38878.84,General
C8,05-11-2024,UPI/General Txn,DEBIT,1351.23,16236.72,General
C8,05-11-2024,UPI/General Txn,CREDIT,4469.69,26741.2,General
C8,06-11-2024,UPI/General Txn,CREDIT,2984.77,93362.38,General
C8,06-11-2024,UPI/General Txn,DEBIT,124.2,20957.5,General
C8,06-11-2024,UPI/General Txn,CREDIT,2092.03,2681.87,General
C8,06-11-2024,UPI/General Txn,CREDIT,3900.1,82237.64,General
C8,06-11-2024,UPI/General Txn,DEBIT,4349.59,45810.89,General
C8,06-11-2024,UPI/General Txn,CREDIT,4795.82,20204.6,General
C8,06-11-2024,UPI/General Txn,CREDIT,4421.29,81179.14,General
C8,06-11-2024,UPI/General Txn,DEBIT,1412.13,51756.76,General
C8,06-11-2024,UPI/General Txn,DEBIT,2114.94,5476.99,General
C8,06-11-2024,UPI/General Txn,DEBIT,3499.06,54515.18,General
C8,06-11-2024,UPI/General Txn,DEBIT,3705.83,4009.28,General
C8,06-11-2024,UPI/General Txn,CREDIT,3082.7,74924.05,General
C8,07-11-2024,UPI/General Txn,DEBIT,1418.66,58804.3,General
C8,07-11-2024,UPI/General Txn,DEBIT,2222.97,82543.58,General
C8,07-11-2024,UPI/General Txn,CREDIT,2430.59,86932.65,General
C8,07-11-2024,UPI/General Txn,CREDIT,4604.55,14358.02,General
C8,07-11-2024,UPI/General Txn,DEBIT,1436.41,55968.63,General
C8,07-11-2024,UPI/General Txn,CREDIT,636.63,39534.82,General
C8,07-11-2024,UPI/General Txn,DEBIT,1424.48,30583.59,General
C8,07-11-2024,UPI/General Txn,CREDIT,4580.43,21259.75,General
C8,07-11-2024,UPI/General Txn,CREDIT,3792.2,75427.42,General
C8,08-11-2024,UPI/General Txn,DEBIT,1565.86,57730.65,General
C8,08-11-2024,UPI/General Txn,DEBIT,2541.5,57730.68,General
C8,08-11-2024,UPI/General Txn,CREDIT,3416.47,58863.32,General
C8,08-11-2024,UPI/General Txn,DEBIT,3176.89,14895.23,General
C8,08-11-2024,UPI/General Txn,DEBIT,4914.7,17689.99,General
C8,08-11-2024,UPI/General Txn,CREDIT,3123.26,15566.75,General
C8,08-11-2024,UPI/General Txn,DEBIT,4372.37,80341.65,General
C8,08-11-2024,UPI/General Txn,CREDIT,4850.29,91223.41,General
C8,08-11-2024,UPI/General Txn,DEBIT,3042.28,33880.23,General
C8,08-11-2024,UPI/General Txn,DEBIT,1473.8,47395.74,General
C8,08-11-2024,UPI/General Txn,DEBIT,4237.48,5046.03,General
C8,09-11-2024,UPI/General Txn,CREDIT,2861.25,66833.8,General
C8,09-11-2024,UPI/General Txn,CREDIT,2408.71,46567.31,General
C8,09-11-2024,UPI/General Txn,DEBIT,3087.35,65974.3,General
C8,09-11-2024,UPI/General Txn,CREDIT,426.8,74043.59,General
C8,09-11-2024,UPI/General Txn,DEBIT,4967.81,20945.19,General
C8,09-11-2024,UPI/General Txn,DEBIT,2554.22,84070.81,General
C8,09-11-2024,UPI/General Txn,CREDIT,1668,69936.81,General
C8,09-11-2024,UPI/General Txn,CREDIT,4049.31,11496.1,General
C8,10-11-2024,UPI/General Txn,DEBIT,879.95,17663.21,General
C8,10-11-2024,UPI/General Txn,DEBIT,4468.35,73946.04,General
C8,10-11-2024,UPI/General Txn,CREDIT,1866.91,71926.72,General
C8,10-11-2024,UPI/General Txn,DEBIT,3808.05,46465.42,General
C8,10-11-2024,UPI/General Txn,CREDIT,4209.35,92881.09,General
C8,10-11-2024,UPI/General Txn,CREDIT,1127.96,20054.51,General
C8,10-11-2024,UPI/General Txn,CREDIT,112.19,18997.54,General
C8,10-11-2024,UPI/General Txn,DEBIT,2992.74,37781.52,General
C8,10-11-2024,UPI/General Txn,DEBIT,4910.46,47405.16,General
C8,10-11-2024,UPI/General Txn,CREDIT,2553.2,78115,General
C8,10-11-2024,UPI/General Txn,CREDIT,4443.13,82348.53,General
C8,11-11-2024,UPI/General Txn,DEBIT,1630.81,93422.85,General
C8,11-11-2024,UPI/General Txn,DEBIT,4646.47,14218.24,General
C8,11-11-2024,UPI/General Txn,DEBIT,3652.17,65722.57,General
C8,11-11-2024,UPI/General Txn,DEBIT,683.33,98088.91,General
C8,11-11-2024,UPI/General Txn,DEBIT,4431.13,47681.11,General
C8,11-11-2024,UPI/General Txn,DEBIT,4154.87,4555.24,General
C8,11-11-2024,UPI/General Txn,CREDIT,4081.5,32319.48,General
C8,11-11-2024,UPI/General Txn,CREDIT,1436.39,6507.25,General
C8,11-11-2024,UPI/General Txn,CREDIT,4454,81182.06,General
C8,11-11-2024,UPI/General Txn,CREDIT,4923.71,70623.43,General
C8,11-11-2024,UPI/General Txn,CREDIT,445.95,42651.21,General
C8,11-11-2024,UPI/General Txn,DEBIT,1638.4,59741.49,General
C8,12-11-2024,UPI/General Txn,DEBIT,4945.28,84456.3,General
C8,12-11-2024,UPI/General Txn,CREDIT,3769.84,51904.65,General
C8,12-11-2024,UPI/General Txn,DEBIT,1828.44,32720.15,General
C8,12-11-2024,UPI/General Txn,CREDIT,3052.39,37589.79,General
C8,12-11-2024,UPI/General Txn,CREDIT,4939.07,17597.18,General
C8,12-11-2024,UPI/General Txn,DEBIT,4151.19,51047.27,General
C8,12-11-2024,UPI/General Txn,CREDIT,2797.42,41691.47,General
C8,12-11-2024,UPI/General Txn,DEBIT,2673.11,95989,General
C8,13-11-2024,UPI/General Txn,DEBIT,2053.11,24541.74,General
C8,13-11-2024,UPI/General Txn,DEBIT,2055.83,18860.26,General
C8,13-11-2024,UPI/General Txn,DEBIT,4684.71,63571.45,General
C8,13-11-2024,UPI/General Txn,DEBIT,1735.32,55171.02,General
C8,13-11-2024,UPI/General Txn,DEBIT,4055.67,16313.94,General
C8,13-11-2024,UPI/General Txn,CREDIT,2878.65,84886.12,General
C8,13-11-2024,UPI/General Txn,DEBIT,3942.28,51563.61,General
C8,13-11-2024,UPI/General Txn,DEBIT,755.69,65236.74,General
C8,13-11-2024,UPI/General Txn,CREDIT,2493.43,39414.37,General
C8,13-11-2024,UPI/General Txn,DEBIT,3826.08,87434.56,General
C8,13-11-2024,UPI/General Txn,DEBIT,330.67,22725.16,General
C8,14-11-2024,UPI/General Txn,DEBIT,2988.45,39374.6,General
C8,14-11-2024,UPI/General Txn,DEBIT,3072.81,23166.47,General
C8,14-11-2024,UPI/General Txn,CREDIT,4535.92,66473.94,General
C8,14-11-2024,UPI/General Txn,CREDIT,3076.61,92210.7,General
C8,14-11-2024,UPI/General Txn,CREDIT,1288.79,5379.63,General
C8,14-11-2024,UPI/General Txn,CREDIT,2505.07,51592.22,General
C8,14-11-2024,UPI/General Txn,DEBIT,2127.45,99657.83,General
C8,14-11-2024,UPI/General Txn,CREDIT,1035.94,69361.18,General
C8,14-11-2024,UPI/General Txn,CREDIT,165.02,44783.66,General
C8,15-11-2024,UPI/General Txn,DEBIT,3853.12,10914.85,General
C8,15-11-2024,UPI/General Txn,DEBIT,1713.42,68453.21,General
C8,15-11-2024,UPI/General Txn,CREDIT,3861.4,67935.8,General
C8,15-11-2024,UPI/General Txn,DEBIT,260.4,64727.04,General
C8,15-11-2024,UPI/General Txn,DEBIT,2671.51,52141.25,General
C8,15-11-2024,UPI/General Txn,CREDIT,3583.45,27077.34,General
C8,15-11-2024,UPI/General Txn,DEBIT,1624.78,11362.39,General
C8,15-11-2024,UPI/General Txn,DEBIT,474.11,31548.31,General
C8,16-11-2024,UPI/General Txn,DEBIT,4759.77,75501.73,General
C8,16-11-2024,UPI/General Txn,CREDIT,4687.42,85232.35,General
C8,16-11-2024,UPI/General Txn,CREDIT,1072.42,12269.25,General
C8,16-11-2024,UPI/General Txn,CREDIT,3176.15,82094.41,General
C8,16-11-2024,UPI/General Txn,DEBIT,3904.58,74621.8,General
C8,16-11-2024,UPI/General Txn,CREDIT,2955.62,87955.8,General
C8,16-11-2024,UPI/General Txn,CREDIT,2306.64,54234.96,General
C8,16-11-2024,UPI/General Txn,DEBIT,4381.18,23979.96,General
C8,16-11-2024,UPI/General Txn,CREDIT,4870.26,36358.89,General
C8,16-11-2024,UPI/General Txn,CREDIT,2610.65,41789.36,General
